experiment,participant_id,item_index,nll_base,nll_ours,delta_log_likelihood
guenther2023ViSpa,3,74,1.703125,1.3125,0.390625
guenther2023ViSpa,3,75,1.625,1.7734375,-0.1484375
guenther2023ViSpa,3,76,0.8125,1.0078125,-0.1953125
guenther2023ViSpa,3,77,0.76953125,0.451171875,0.318359375
guenther2023ViSpa,3,78,1.2265625,0.78125,0.4453125
guenther2023ViSpa,3,79,2.53125,2.953125,-0.421875
guenther2023ViSpa,3,80,0.91796875,0.98828125,-0.0703125
guenther2023ViSpa,3,81,1.1015625,0.6171875,0.484375
guenther2023ViSpa,3,82,1.9921875,1.21875,0.7734375
guenther2023ViSpa,3,83,0.94140625,1.4296875,-0.48828125
guenther2023ViSpa,3,84,1.0078125,0.90234375,0.10546875
guenther2023ViSpa,3,85,0.93359375,0.6015625,0.33203125
guenther2023ViSpa,3,86,1.1796875,1.046875,0.1328125
guenther2023ViSpa,3,87,1.6640625,1.65625,0.0078125
guenther2023ViSpa,3,88,1.2578125,1.2578125,0.0
guenther2023ViSpa,3,89,0.73046875,0.9140625,-0.18359375
guenther2023ViSpa,3,90,2.25,1.8828125,0.3671875
guenther2023ViSpa,3,91,0.7890625,1.15625,-0.3671875
guenther2023ViSpa,3,92,0.921875,0.8984375,0.0234375
guenther2023ViSpa,3,93,2.1875,1.6875,0.5
guenther2023ViSpa,3,94,1.046875,0.9609375,0.0859375
guenther2023ViSpa,3,95,1.140625,0.98046875,0.16015625
guenther2023ViSpa,3,96,2.125,1.5,0.625
guenther2023ViSpa,3,97,0.66796875,0.98828125,-0.3203125
guenther2023ViSpa,3,98,2.765625,2.03125,0.734375
guenther2023ViSpa,3,99,2.328125,2.203125,0.125
guenther2023ViSpa,3,100,2.453125,2.5,-0.046875
guenther2023ViSpa,3,101,3.0625,1.921875,1.140625
guenther2023ViSpa,3,102,1.796875,2.625,-0.828125
guenther2023ViSpa,3,103,1.703125,1.28125,0.421875
guenther2023ViSpa,3,104,1.71875,1.421875,0.296875
guenther2023ViSpa,3,105,1.03125,1.8125,-0.78125
guenther2023ViSpa,3,106,2.375,1.3515625,1.0234375
guenther2023ViSpa,3,107,1.2109375,0.8984375,0.3125
guenther2023ViSpa,3,108,2.21875,1.1953125,1.0234375
guenther2023ViSpa,3,109,0.81640625,0.984375,-0.16796875
