experiment,participant_id,item_index,nll_base,nll_minitaur,delta_log_likelihood
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,21,6.46875,6.53125,-0.0625
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,22,20.65625,20.484375,0.171875
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,23,6.78125,6.875,-0.09375
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,24,1.828125,1.828125,0.0
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,25,1.4609375,1.4140625,0.046875
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,26,1.625,1.6171875,0.0078125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,27,1.421875,1.40625,0.015625
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,28,3.41796875,3.38671875,0.03125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,29,7.6875,7.65625,0.03125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,30,6.9375,6.9375,0.0
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,31,1.390625,1.3828125,0.0078125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,32,1.546875,1.546875,0.0
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,33,1.5390625,1.5390625,0.0
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,34,2.0,1.9921875,0.0078125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,35,2.65625,2.625,0.03125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,36,4.421875,4.390625,0.03125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,37,7.8125,7.71875,0.09375
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,38,1.3203125,1.359375,-0.0390625
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,39,1.2265625,1.21875,0.0078125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,40,1.421875,1.3203125,0.1015625
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,41,1.390625,1.3359375,0.0546875
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,42,5.070281982421875,5.070281982421875,0.0
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,43,8.796875,8.9375,-0.140625
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,44,7.75,7.875,-0.125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,45,1.53125,1.4375,0.09375
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,46,1.25,1.296875,-0.046875
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,47,1.84375,1.765625,0.078125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,48,1.6640625,1.640625,0.0234375
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,49,4.3125,4.3125,0.0
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,50,1.328125,1.375,-0.046875
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,51,3.296875,3.21875,0.078125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,52,1.609375,1.671875,-0.0625
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,53,1.4140625,1.3359375,0.078125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,54,1.28125,1.3359375,-0.0546875
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,55,1.1953125,1.2421875,-0.046875
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,56,12.201171875,12.228515625,-0.02734375
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,57,7.671875,7.59375,0.078125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,58,4.5625,4.625,-0.0625
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,59,1.40625,1.453125,-0.046875
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,60,1.40625,1.3515625,0.0546875
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,61,1.5546875,1.5546875,0.0
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,62,1.640625,1.6640625,-0.0234375
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,63,3.25,3.171875,0.078125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,64,5.1875,5.1875,0.0
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,65,9.069580078125,9.069580078125,0.0
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,66,1.3125,1.3125,0.0
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,67,0.94140625,0.87109375,0.0703125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,68,1.0,0.91796875,0.08203125
stella2026_formamentis_data,cfm_v6_15592119070a650f455c9d2d0fad999de5482d2d2d_s,69,0.82421875,0.8046875,0.01953125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,0,11.6435546875,11.52734375,0.1162109375
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,1,4.25,4.1875,0.0625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,2,5.3125,5.375,-0.0625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,3,2.375,2.34375,0.03125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,4,1.1328125,1.171875,-0.0390625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,5,1.28125,1.28125,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,6,0.96875,0.96875,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,7,3.66796875,3.62109375,0.046875
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,8,7.1875,7.125,0.0625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,9,2.375,2.640625,-0.265625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,10,1.34375,1.3203125,0.0234375
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,11,1.0546875,1.015625,0.0390625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,12,1.34375,1.296875,0.046875
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,13,1.25,1.21875,0.03125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,14,2.765625,2.609375,0.15625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,15,4.9375,4.9375,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,16,6.796875,6.6875,0.109375
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,17,1.75,1.75,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,18,2.328125,2.3125,0.015625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,19,1.0234375,1.0234375,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,20,0.98828125,1.0078125,-0.01953125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,21,9.25,9.3125,-0.0625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,22,8.25,8.1875,0.0625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,23,5.1875,5.0625,0.125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,24,2.046875,1.96875,0.078125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,25,1.03125,0.9765625,0.0546875
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,26,0.98046875,1.0546875,-0.07421875
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,27,1.75,1.734375,0.015625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,28,1.84375,1.8046875,0.0390625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,29,5.78125,5.75,0.03125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,30,9.4136962890625,9.5386962890625,-0.125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,31,1.4296875,1.4453125,-0.015625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,32,1.53125,1.5703125,-0.0390625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,33,1.5546875,1.5546875,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,34,2.0625,1.9765625,0.0859375
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,35,4.085693359375,4.054443359375,0.03125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,36,2.65625,2.484375,0.171875
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,37,3.773406982421875,3.789031982421875,-0.015625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,38,0.73828125,0.73828125,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,39,0.62890625,0.57421875,0.0546875
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,40,0.62109375,0.55078125,0.0703125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,41,0.70703125,0.64453125,0.0625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,42,6.5,6.46875,0.03125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,43,3.3125,3.28125,0.03125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,44,9.4140625,9.53125,-0.1171875
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,45,1.3984375,1.5,-0.1015625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,46,0.58984375,0.59375,-0.00390625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,47,1.125,1.046875,0.078125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,48,1.2109375,1.2109375,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,49,8.1474609375,7.9306640625,0.216796875
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,50,7.15625,7.1875,-0.03125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,51,8.0,7.9375,0.0625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,52,0.796875,0.7890625,0.0078125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,53,2.65625,2.6875,-0.03125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,54,1.875,1.875,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,55,1.0390625,1.0390625,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,56,7.4375,7.328125,0.109375
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,57,11.15625,11.015625,0.140625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,58,3.109375,3.109375,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,59,1.1953125,1.1328125,0.0625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,60,1.1953125,1.1875,0.0078125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,61,1.2109375,1.1875,0.0234375
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,62,1.1796875,1.21875,-0.0390625
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,63,7.65625,7.65625,0.0
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,64,6.4833984375,6.3896484375,0.09375
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,65,6.9375,6.96875,-0.03125
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,66,1.859375,1.90625,-0.046875
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,67,2.0,2.046875,-0.046875
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,68,0.953125,0.9765625,-0.0234375
stella2026_formamentis_data,cfm_v6_15592122957f3312ff23953409dd744f41b79d1fba_s,69,1.0546875,1.0859375,-0.03125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,0,8.6875,8.625,0.0625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,1,7.9375,7.9375,0.0
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,2,6.5,6.5,0.0
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,3,2.203125,2.25,-0.046875
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,4,1.140625,1.1796875,-0.0390625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,5,1.3046875,1.265625,0.0390625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,6,1.1328125,1.1796875,-0.046875
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,7,4.71875,4.6875,0.03125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,8,6.6875,6.75,-0.0625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,9,12.30078125,12.4296875,-0.12890625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,10,1.5859375,1.6015625,-0.015625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,11,1.0234375,1.0234375,0.0
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,12,1.28125,1.28125,0.0
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,13,1.34375,1.28125,0.0625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,14,2.296875,2.15625,0.140625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,15,4.1875,4.3125,-0.125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,16,3.71337890625,3.85205078125,-0.138671875
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,17,1.375,1.28125,0.09375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,18,0.44140625,0.435546875,0.005859375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,19,1.1328125,1.2109375,-0.078125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,20,2.5,2.5,0.0
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,21,3.0625,3.007781982421875,0.054718017578125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,22,6.8046875,6.7421875,0.0625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,23,7.0155029296875,6.8905029296875,0.125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,24,1.4296875,1.3984375,0.03125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,25,0.53515625,0.5703125,-0.03515625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,26,0.66796875,0.6328125,0.03515625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,27,0.58984375,0.50390625,0.0859375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,28,9.453125,9.40625,0.046875
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,29,6.09375,6.0625,0.03125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,30,25.3125,24.8125,0.5
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,31,1.15625,1.15625,0.0
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,32,2.09375,1.984375,0.109375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,33,1.4375,1.4140625,0.0234375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,34,1.734375,1.828125,-0.09375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,35,12.53125,12.71875,-0.1875
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,36,2.9384765625,2.9189453125,0.01953125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,37,3.203125,3.171875,0.03125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,38,1.3515625,1.375,-0.0234375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,39,1.8046875,1.859375,-0.0546875
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,40,1.890625,2.03125,-0.140625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,41,1.2109375,1.109375,0.1015625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,42,5.140625,5.109375,0.03125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,43,7.99072265625,7.96826171875,0.0224609375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,44,3.419677734375,3.474853515625,-0.05517578125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,45,1.078125,1.03125,0.046875
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,46,1.359375,1.34375,0.015625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,47,1.125,1.125,0.0
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,48,2.65625,2.5625,0.09375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,49,2.53125,2.40625,0.125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,50,1.6796875,1.6953125,-0.015625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,51,3.460693359375,3.351318359375,0.109375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,52,0.73046875,0.72265625,0.0078125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,53,0.44140625,0.400390625,0.041015625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,54,0.97265625,1.09375,-0.12109375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,55,1.203125,1.2890625,-0.0859375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,56,5.40625,5.5,-0.09375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,57,1.609375,1.578125,0.03125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,58,7.828125,7.90625,-0.078125
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,59,1.3359375,1.28125,0.0546875
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,60,1.21875,1.28125,-0.0625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,61,1.15625,1.0703125,0.0859375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,62,1.2265625,1.25,-0.0234375
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,63,5.9375,5.78125,0.15625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,64,0.98828125,0.97265625,0.015625
stella2026_formamentis_data,cfm_v6_15592124310c4fb13aa0960a9ec1a6b474df15d9b2_s,65,2.453125,2.5625,-0.109375
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,0,6.96875,6.84375,0.125
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,1,6.0625,6.03125,0.03125
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,2,3.125,3.109375,0.015625
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,3,2.1875,2.1875,0.0
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,4,0.9453125,0.87890625,0.06640625
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,5,0.6171875,0.6171875,0.0
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,6,0.25390625,0.27734375,-0.0234375
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,7,10.78125,10.625,0.15625
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,8,7.9375,7.90625,0.03125
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,9,18.4375,18.4375,0.0
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,10,1.5625,1.5859375,-0.0234375
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,11,0.8984375,0.82421875,0.07421875
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,12,0.5546875,0.53515625,0.01953125
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,13,2.765625,2.671875,0.09375
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,14,9.160125732421877,9.074188232421877,0.0859375
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,15,5.80859375,5.828125,-0.01953125
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,16,5.0625,4.90625,0.15625
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,17,0.9765625,0.8984375,0.078125
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,18,0.40625,0.39453125,0.01171875
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,19,0.271484375,0.30078125,-0.029296875
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,20,0.271484375,0.271484375,0.0
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,21,6.4375,6.4375,0.0
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,22,10.75,10.71875,0.03125
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,23,9.896484375,9.765625,0.130859375
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,24,1.0234375,1.0625,-0.0390625
stella2026_formamentis_data,cfm_v6_15592126059b7e5424ce5b6c0c73c5603a17d0ec0d_s,25,0.2041015625,0.2041015625,0.0
