experiment,participant_id,item_index,nll_base,nll_minitaur,delta_log_likelihood
guenther2024substitutions,171,142,1.905517578125,1.889892578125,0.015625
guenther2024substitutions,171,143,2.49609375,2.4072265625,0.0888671875
guenther2024substitutions,171,144,14.22265625,14.00390625,0.21875
guenther2024substitutions,172,0,9.96875,9.8125,0.15625
guenther2024substitutions,172,1,16.123046875,16.31787109375,-0.19482421875
guenther2024substitutions,172,2,3.921875,4.09375,-0.171875
guenther2024substitutions,172,3,3.125,3.03125,0.09375
guenther2024substitutions,172,4,2.4375,2.4375,0.0
guenther2024substitutions,172,5,15.25,15.15625,0.09375
guenther2024substitutions,172,6,7.5,7.046875,0.453125
guenther2024substitutions,172,7,7.8125,7.9375,-0.125
guenther2024substitutions,172,8,12.65625,12.734375,-0.078125
guenther2024substitutions,172,9,1.164031982421875,1.257781982421875,-0.09375
guenther2024substitutions,172,10,20.1875,20.0,0.1875
guenther2024substitutions,172,11,9.96142578125,10.005859375,-0.04443359375
guenther2024substitutions,172,12,16.6796875,16.1875,0.4921875
guenther2024substitutions,172,13,23.033203125,22.44921875,0.583984375
guenther2024substitutions,172,14,6.1875,6.34375,-0.15625
guenther2024substitutions,172,15,2.8212890625,2.82666015625,-0.00537109375
guenther2024substitutions,172,16,28.53125,28.15625,0.375
guenther2024substitutions,172,17,11.6875,11.75,-0.0625
guenther2024substitutions,172,18,4.6328125,4.765625,-0.1328125
guenther2024substitutions,172,19,6.671875,6.640625,0.03125
guenther2024substitutions,172,20,15.40625,15.1875,0.21875
guenther2024substitutions,172,21,6.02734375,6.1044921875,-0.0771484375
guenther2024substitutions,172,22,14.90625,14.84375,0.0625
guenther2024substitutions,172,23,16.5625,16.59375,-0.03125
guenther2024substitutions,172,24,5.73583984375,5.84619140625,-0.1103515625
guenther2024substitutions,172,25,15.34375,15.109375,0.234375
guenther2024substitutions,172,26,14.0625,13.6875,0.375
guenther2024substitutions,172,27,12.66796875,12.73046875,-0.0625
guenther2024substitutions,172,28,15.1875,15.1875,0.0
guenther2024substitutions,172,29,5.25,5.1875,0.0625
guenther2024substitutions,172,30,7.65234375,7.5234375,0.12890625
guenther2024substitutions,172,31,12.1484375,11.8046875,0.34375
guenther2024substitutions,172,32,11.15625,11.171875,-0.015625
guenther2024substitutions,172,33,7.78125,7.390625,0.390625
guenther2024substitutions,172,34,3.25,3.03125,0.21875
guenther2024substitutions,172,35,14.96875,15.0,-0.03125
guenther2024substitutions,172,36,6.84375,6.65625,0.1875
guenther2024substitutions,172,37,24.3193359375,24.076171875,0.2431640625
guenther2024substitutions,172,38,19.875,19.53125,0.34375
guenther2024substitutions,172,39,20.0625,19.96875,0.09375
guenther2024substitutions,172,40,12.1875,12.25,-0.0625
guenther2024substitutions,172,41,2.75,2.71484375,0.03515625
guenther2024substitutions,172,42,12.5625,12.5,0.0625
guenther2024substitutions,172,43,14.88818359375,15.08837890625,-0.2001953125
guenther2024substitutions,172,44,0.609375,0.59375,0.015625
guenther2024substitutions,172,45,26.875,27.0,-0.125
guenther2024substitutions,172,46,7.6875,7.625,0.0625
guenther2024substitutions,172,47,8.421875,8.375,0.046875
guenther2024substitutions,172,48,18.28125,18.78125,-0.5
guenther2024substitutions,172,49,4.17333984375,4.07958984375,0.09375
guenther2024substitutions,172,50,17.044921875,16.96484375,0.080078125
guenther2024substitutions,172,51,11.9248046875,11.995361328125,-0.070556640625
guenther2024substitutions,172,52,12.375,12.375,0.0
guenther2024substitutions,172,53,2.46875,2.40625,0.0625
guenther2024substitutions,172,54,14.53125,14.625,-0.09375
guenther2024substitutions,172,55,3.18359375,3.16015625,0.0234375
guenther2024substitutions,172,56,10.71875,10.671875,0.046875
guenther2024substitutions,172,57,4.482421875,4.37890625,0.103515625
guenther2024substitutions,172,58,3.701171875,3.6884765625,0.0126953125
guenther2024substitutions,172,59,14.0625,13.875,0.1875
guenther2024substitutions,172,60,7.46875,7.390625,0.078125
guenther2024substitutions,172,61,15.25,15.21875,0.03125
guenther2024substitutions,172,62,15.84375,15.4375,0.40625
guenther2024substitutions,172,63,3.685546875,3.7392578125,-0.0537109375
guenther2024substitutions,172,64,6.015625,5.96875,0.046875
guenther2024substitutions,172,65,6.265625,6.21875,0.046875
guenther2024substitutions,172,66,11.05078125,11.08203125,-0.03125
guenther2024substitutions,172,67,2.06787109375,2.0673828125,0.00048828125
guenther2024substitutions,172,68,14.7578125,14.5859375,0.171875
guenther2024substitutions,172,69,8.6875,8.515625,0.171875
guenther2024substitutions,172,70,20.625,20.5625,0.0625
guenther2024substitutions,172,71,5.669921875,5.658203125,0.01171875
guenther2024substitutions,172,72,4.78125,4.75,0.03125
guenther2024substitutions,172,73,22.8125,23.03125,-0.21875
guenther2024substitutions,172,74,12.296875,12.09375,0.203125
guenther2024substitutions,172,75,11.89697265625,11.83447265625,0.0625
guenther2024substitutions,172,76,5.453125,5.125,0.328125
guenther2024substitutions,172,77,2.94140625,3.06640625,-0.125
guenther2024substitutions,172,78,6.6162109375,6.40234375,0.2138671875
guenther2024substitutions,172,79,6.8515625,6.9296875,-0.078125
guenther2024substitutions,172,80,2.8984375,2.73046875,0.16796875
guenther2024substitutions,172,81,6.70263671875,6.80517578125,-0.1025390625
guenther2024substitutions,172,82,3.3818359375,3.35205078125,0.02978515625
guenther2024substitutions,172,83,5.1171875,5.12109375,-0.00390625
guenther2024substitutions,172,84,9.44140625,9.24609375,0.1953125
guenther2024substitutions,172,85,9.28125,9.3125,-0.03125
guenther2024substitutions,172,86,11.96875,11.96875,0.0
guenther2024substitutions,172,87,20.92578125,20.78125,0.14453125
guenther2024substitutions,172,88,5.1875,5.1875,0.0
guenther2024substitutions,172,89,2.94140625,2.8984375,0.04296875
guenther2024substitutions,172,90,9.89453125,9.95703125,-0.0625
guenther2024substitutions,172,91,10.625,10.59375,0.03125
guenther2024substitutions,172,92,3.640625,3.734375,-0.09375
guenther2024substitutions,172,93,3.8720703125,3.826171875,0.0458984375
guenther2024substitutions,172,94,4.6875,4.8046875,-0.1171875
guenther2024substitutions,172,95,5.6953125,5.6171875,0.078125
guenther2024substitutions,172,96,4.1953125,4.15625,0.0390625
guenther2024substitutions,172,97,1.609375,1.6640625,-0.0546875
guenther2024substitutions,172,98,2.82177734375,2.94384765625,-0.1220703125
guenther2024substitutions,172,99,11.515625,11.5,0.015625
guenther2024substitutions,172,100,2.4453125,2.5078125,-0.0625
guenther2024substitutions,172,101,2.03125,2.109375,-0.078125
guenther2024substitutions,172,102,4.89306640625,4.95556640625,-0.0625
guenther2024substitutions,172,103,7.993408203125,7.807861328125,0.185546875
guenther2024substitutions,172,104,3.96875,3.9609375,0.0078125
guenther2024substitutions,172,105,1.765625,1.734375,0.03125
guenther2024substitutions,172,106,12.25,12.203125,0.046875
guenther2024substitutions,172,107,7.03125,7.3125,-0.28125
guenther2024substitutions,172,108,9.421875,9.234375,0.1875
guenther2024substitutions,172,109,5.24072265625,5.1298828125,0.11083984375
guenther2024substitutions,172,110,2.7752685546875,2.8006591796875,-0.025390625
guenther2024substitutions,172,111,7.716796875,7.8544921875,-0.1376953125
guenther2024substitutions,172,112,2.57958984375,2.53955078125,0.0400390625
guenther2024substitutions,172,113,11.330078125,11.576171875,-0.24609375
guenther2024substitutions,172,114,3.328125,3.3359375,-0.0078125
guenther2024substitutions,172,115,3.5625,3.4765625,0.0859375
guenther2024substitutions,172,116,2.109375,2.171875,-0.0625
guenther2024substitutions,172,117,2.484375,2.625,-0.140625
guenther2024substitutions,172,118,7.71875,7.78125,-0.0625
guenther2024substitutions,172,119,7.39892578125,7.21142578125,0.1875
guenther2024substitutions,172,120,6.3828125,6.28125,0.1015625
guenther2024substitutions,172,121,6.90625,6.953125,-0.046875
guenther2024substitutions,172,122,2.482421875,2.458984375,0.0234375
guenther2024substitutions,172,123,11.0,10.78125,0.21875
guenther2024substitutions,172,124,6.28125,6.1875,0.09375
guenther2024substitutions,172,125,5.17626953125,5.23876953125,-0.0625
guenther2024substitutions,172,126,10.0625,10.0625,0.0
guenther2024substitutions,172,127,5.5625,5.578125,-0.015625
guenther2024substitutions,172,128,17.547607421875,17.547607421875,0.0
guenther2024substitutions,172,129,6.84375,6.84375,0.0
guenther2024substitutions,172,130,14.0,13.90625,0.09375
guenther2024substitutions,172,131,11.6396484375,11.3115234375,0.328125
guenther2024substitutions,172,132,7.1318359375,7.28173828125,-0.14990234375
guenther2024substitutions,172,133,9.1015625,9.2421875,-0.140625
guenther2024substitutions,172,134,11.5546875,11.384765625,0.169921875
guenther2024substitutions,172,135,3.453125,3.2734375,0.1796875
guenther2024substitutions,172,136,2.361328125,2.42578125,-0.064453125
guenther2024substitutions,172,137,10.3828125,10.75,-0.3671875
guenther2024substitutions,172,138,8.03125,8.171875,-0.140625
guenther2024substitutions,172,139,3.28125,3.25,0.03125
guenther2024substitutions,172,140,3.65625,3.6875,-0.03125
guenther2024substitutions,172,141,3.2578125,3.3125,-0.0546875
guenther2024substitutions,172,142,5.67138671875,5.82763671875,-0.15625
guenther2024substitutions,172,143,3.14453125,3.173828125,-0.029296875
guenther2024substitutions,172,144,1.79296875,1.83984375,-0.046875
guenther2024substitutions,173,0,4.11572265625,4.100830078125,0.014892578125
guenther2024substitutions,173,1,14.53125,14.40625,0.125
guenther2024substitutions,173,2,3.375,3.40625,-0.03125
guenther2024substitutions,173,3,5.7967529296875,5.960693359375,-0.1639404296875
guenther2024substitutions,173,4,13.8564453125,14.1064453125,-0.25
guenther2024substitutions,173,5,12.15625,12.15625,0.0
guenther2024substitutions,173,6,4.0546875,3.921875,0.1328125
guenther2024substitutions,173,7,6.34375,6.125,0.21875
guenther2024substitutions,173,8,7.125,7.1875,-0.0625
guenther2024substitutions,173,9,2.03125,2.125,-0.09375
guenther2024substitutions,173,10,11.6875,11.625,0.0625
guenther2024substitutions,173,11,8.5,8.5,0.0
guenther2024substitutions,173,12,6.16015625,6.12890625,0.03125
guenther2024substitutions,173,13,2.46875,2.40625,0.0625
guenther2024substitutions,173,14,19.125,19.0625,0.0625
guenther2024substitutions,173,15,13.71875,13.8125,-0.09375
guenther2024substitutions,173,16,3.7265625,3.921875,-0.1953125
guenther2024substitutions,173,17,12.61376953125,12.591796875,0.02197265625
guenther2024substitutions,173,18,4.60546875,4.630859375,-0.025390625
guenther2024substitutions,173,19,4.375,4.4375,-0.0625
guenther2024substitutions,173,20,12.7900390625,12.8369140625,-0.046875
guenther2024substitutions,173,21,6.01953125,6.0703125,-0.05078125
guenther2024substitutions,173,22,7.25,6.8984375,0.3515625
guenther2024substitutions,173,23,5.53125,5.5625,-0.03125
guenther2024substitutions,173,24,2.9921875,2.9453125,0.046875
guenther2024substitutions,173,25,11.765625,11.640625,0.125
guenther2024substitutions,173,26,3.25,3.21875,0.03125
guenther2024substitutions,173,27,16.71875,16.8203125,-0.1015625
guenther2024substitutions,173,28,4.431640625,4.380859375,0.05078125
guenther2024substitutions,173,29,1.857421875,1.873046875,-0.015625
guenther2024substitutions,173,30,2.046875,2.0,0.046875
guenther2024substitutions,173,31,5.62890625,5.609375,0.01953125
guenther2024substitutions,173,32,2.421875,2.390625,0.03125
guenther2024substitutions,173,33,22.73828125,22.71484375,0.0234375
guenther2024substitutions,173,34,2.603515625,2.7041015625,-0.1005859375
guenther2024substitutions,173,35,6.875,6.875,0.0
guenther2024substitutions,173,36,0.5,0.53125,-0.03125
guenther2024substitutions,173,37,12.27099609375,12.1376953125,0.13330078125
guenther2024substitutions,173,38,5.875,5.8125,0.0625
guenther2024substitutions,173,39,4.53125,4.46875,0.0625
guenther2024substitutions,173,40,20.08984375,19.845703125,0.244140625
guenther2024substitutions,173,41,13.89892578125,13.89794921875,0.0009765625
guenther2024substitutions,173,42,1.62353515625,1.6083984375,0.01513671875
guenther2024substitutions,173,43,10.203125,10.390625,-0.1875
guenther2024substitutions,173,44,3.9814453125,3.9970703125,-0.015625
guenther2024substitutions,173,45,11.044921875,11.154296875,-0.109375
guenther2024substitutions,173,46,2.546875,2.53125,0.015625
guenther2024substitutions,173,47,10.154296875,10.19287109375,-0.03857421875
guenther2024substitutions,173,48,3.34375,3.25,0.09375
guenther2024substitutions,173,49,5.625,5.6875,-0.0625
guenther2024substitutions,173,50,19.84375,19.0,0.84375
guenther2024substitutions,173,51,5.84765625,5.71484375,0.1328125
guenther2024substitutions,173,52,4.99609375,4.89453125,0.1015625
guenther2024substitutions,173,53,25.625,25.78125,-0.15625
guenther2024substitutions,173,54,7.8125,7.75,0.0625
guenther2024substitutions,173,55,23.125,22.984375,0.140625
guenther2024substitutions,173,56,1.49169921875,1.49267578125,-0.0009765625
guenther2024substitutions,173,57,21.203125,21.265625,-0.0625
guenther2024substitutions,173,58,6.703125,6.8125,-0.109375
guenther2024substitutions,173,59,2.96875,2.89453125,0.07421875
guenther2024substitutions,173,60,21.34375,21.1875,0.15625
guenther2024substitutions,173,61,5.814453125,5.837890625,-0.0234375
guenther2024substitutions,173,62,4.4375,4.40625,0.03125
guenther2024substitutions,173,63,3.015625,2.8828125,0.1328125
guenther2024substitutions,173,64,5.468719482421875,5.515594482421875,-0.046875
guenther2024substitutions,173,65,18.25,18.59375,-0.34375
guenther2024substitutions,173,66,3.453125,3.6875,-0.234375
guenther2024substitutions,173,67,16.8359375,16.8125,0.0234375
guenther2024substitutions,173,68,4.828125,4.8515625,-0.0234375
guenther2024substitutions,173,69,6.09375,5.9765625,0.1171875
guenther2024substitutions,173,70,15.375,15.4375,-0.0625
guenther2024substitutions,173,71,6.66015625,6.66015625,0.0
guenther2024substitutions,173,72,13.1875,12.5625,0.625
guenther2024substitutions,173,73,17.0,16.9375,0.0625
guenther2024substitutions,173,74,4.2646484375,4.237548828125,0.027099609375
guenther2024substitutions,173,75,2.6875,2.53125,0.15625
guenther2024substitutions,173,76,14.375,14.328125,0.046875
guenther2024substitutions,173,77,5.728515625,5.583984375,0.14453125
guenther2024substitutions,173,78,7.875,7.9375,-0.0625
guenther2024substitutions,173,79,2.734375,2.734375,0.0
guenther2024substitutions,173,80,14.046875,13.9375,0.109375
guenther2024substitutions,173,81,12.078125,12.1875,-0.109375
guenther2024substitutions,173,82,4.6875,4.75,-0.0625
guenther2024substitutions,173,83,3.67578125,3.650390625,0.025390625
guenther2024substitutions,173,84,5.14453125,5.2109375,-0.06640625
guenther2024substitutions,173,85,14.0,14.046875,-0.046875
guenther2024substitutions,173,86,7.02734375,7.033203125,-0.005859375
guenther2024substitutions,173,87,2.98828125,3.0791015625,-0.0908203125
guenther2024substitutions,173,88,5.509765625,5.470703125,0.0390625
guenther2024substitutions,173,89,16.0859375,16.31640625,-0.23046875
guenther2024substitutions,173,90,10.078125,9.796875,0.28125
guenther2024substitutions,173,91,5.9296875,5.89453125,0.03515625
guenther2024substitutions,173,92,9.65625,9.6875,-0.03125
guenther2024substitutions,173,93,10.6875,10.5625,0.125
guenther2024substitutions,173,94,8.56640625,8.65234375,-0.0859375
guenther2024substitutions,173,95,1.890625,1.84375,0.046875
guenther2024substitutions,173,96,2.71875,2.71875,0.0
guenther2024substitutions,173,97,6.5,6.5625,-0.0625
guenther2024substitutions,173,98,6.296875,6.234375,0.0625
guenther2024substitutions,173,99,11.84375,11.71875,0.125
guenther2024substitutions,173,100,9.046875,8.90625,0.140625
guenther2024substitutions,173,101,6.564453125,6.4375,0.126953125
guenther2024substitutions,173,102,3.53125,3.49609375,0.03515625
guenther2024substitutions,173,103,6.46875,6.34375,0.125
guenther2024substitutions,173,104,5.53125,5.46875,0.0625
guenther2024substitutions,173,105,1.64453125,1.6259765625,0.0185546875
guenther2024substitutions,173,106,2.25,2.265625,-0.015625
guenther2024substitutions,173,107,2.85009765625,2.544921875,0.30517578125
guenther2024substitutions,173,108,4.93310546875,4.945068359375,-0.011962890625
guenther2024substitutions,173,109,3.140625,3.212890625,-0.072265625
guenther2024substitutions,173,110,1.984375,1.890625,0.09375
guenther2024substitutions,173,111,9.03125,8.8505859375,0.1806640625
guenther2024substitutions,173,112,1.5458984375,1.615234375,-0.0693359375
guenther2024substitutions,173,113,6.6796875,6.7421875,-0.0625
guenther2024substitutions,173,114,4.5,4.5,0.0
guenther2024substitutions,173,115,6.08203125,6.0390625,0.04296875
guenther2024substitutions,173,116,3.4375,3.46875,-0.03125
guenther2024substitutions,173,117,9.65625,9.78125,-0.125
guenther2024substitutions,173,118,6.75,6.8125,-0.0625
guenther2024substitutions,173,119,5.8203125,5.8359375,-0.015625
guenther2024substitutions,173,120,1.58447265625,1.568359375,0.01611328125
guenther2024substitutions,173,121,14.375,14.1875,0.1875
guenther2024substitutions,173,122,2.9814453125,2.9501953125,0.03125
guenther2024substitutions,173,123,6.1875,6.265625,-0.078125
guenther2024substitutions,173,124,7.12646484375,7.14599609375,-0.01953125
guenther2024substitutions,173,125,6.03515625,6.0,0.03515625
guenther2024substitutions,173,126,16.265625,16.0625,0.203125
guenther2024substitutions,173,127,2.052734375,2.12109375,-0.068359375
guenther2024substitutions,173,128,6.0,5.875,0.125
guenther2024substitutions,173,129,2.529296875,2.373046875,0.15625
guenther2024substitutions,173,130,3.6318359375,3.529296875,0.1025390625
guenther2024substitutions,173,131,7.3125,7.4375,-0.125
guenther2024substitutions,173,132,2.287841796875,2.349609375,-0.061767578125
guenther2024substitutions,173,133,10.4375,10.1875,0.25
guenther2024substitutions,173,134,8.6083984375,8.6708984375,-0.0625
guenther2024substitutions,173,135,2.600830078125,2.62451171875,-0.023681640625
guenther2024substitutions,173,136,4.84375,4.875,-0.03125
guenther2024substitutions,173,137,4.1875,4.25,-0.0625
guenther2024substitutions,173,138,6.23046875,5.900390625,0.330078125
guenther2024substitutions,173,139,4.4765625,4.3828125,0.09375
guenther2024substitutions,173,140,1.28125,1.2578125,0.0234375
guenther2024substitutions,173,141,4.80078125,4.785888671875,0.014892578125
guenther2024substitutions,173,142,17.203125,17.375,-0.171875
guenther2024substitutions,173,143,3.0078125,2.78125,0.2265625
guenther2024substitutions,173,144,7.3359375,7.34375,-0.0078125
guenther2024substitutions,173,145,2.36962890625,2.4404296875,-0.07080078125
guenther2024substitutions,173,146,7.2890625,7.234375,0.0546875
guenther2024substitutions,173,147,2.5400390625,2.48828125,0.0517578125
guenther2024substitutions,174,0,4.600830078125,4.5771484375,0.023681640625
guenther2024substitutions,174,1,16.84375,16.75,0.09375
guenther2024substitutions,174,2,7.6953125,7.48828125,0.20703125
guenther2024substitutions,174,3,4.451171875,4.638671875,-0.1875
guenther2024substitutions,174,4,3.62451171875,3.54638671875,0.078125
guenther2024substitutions,174,5,14.28125,14.46875,-0.1875
guenther2024substitutions,174,6,21.0625,21.125,-0.0625
guenther2024substitutions,174,7,6.275390625,6.1650390625,0.1103515625
guenther2024substitutions,174,8,5.2100830078125,5.0850830078125,0.125
guenther2024substitutions,174,9,4.2421875,4.17578125,0.06640625
guenther2024substitutions,174,10,16.125,15.8125,0.3125
guenther2024substitutions,174,11,2.828125,2.765625,0.0625
guenther2024substitutions,174,12,2.705078125,2.60546875,0.099609375
guenther2024substitutions,174,13,4.2578125,4.2890625,-0.03125
guenther2024substitutions,174,14,12.3251953125,12.4833984375,-0.158203125
guenther2024substitutions,174,15,12.509765625,12.533203125,-0.0234375
guenther2024substitutions,174,16,2.60546875,2.671875,-0.06640625
guenther2024substitutions,174,17,5.556640625,5.587890625,-0.03125
guenther2024substitutions,174,18,0.76953125,0.8125,-0.04296875
guenther2024substitutions,174,19,4.90625,4.859375,0.046875
guenther2024substitutions,174,20,14.3583984375,14.2333984375,0.125
guenther2024substitutions,174,21,2.34375,2.21875,0.125
guenther2024substitutions,174,22,13.975830078125,13.600830078125,0.375
guenther2024substitutions,174,23,2.34375,2.3125,0.03125
guenther2024substitutions,174,24,3.413330078125,3.444580078125,-0.03125
guenther2024substitutions,174,25,14.734375,14.703125,0.03125
guenther2024substitutions,174,26,1.375,1.359375,0.015625
guenther2024substitutions,174,27,13.734375,13.78125,-0.046875
guenther2024substitutions,174,28,1.3828125,1.3828125,0.0
guenther2024substitutions,174,29,10.015625,10.09375,-0.078125
guenther2024substitutions,174,30,11.3125,11.21875,0.09375
guenther2024substitutions,174,31,12.09375,12.171875,-0.078125
guenther2024substitutions,174,32,2.25,2.15625,0.09375
guenther2024substitutions,174,33,12.0302734375,12.0,0.0302734375
guenther2024substitutions,174,34,3.6640625,3.328125,0.3359375
guenther2024substitutions,174,35,1.5625,1.5234375,0.0390625
guenther2024substitutions,174,36,1.375,1.3984375,-0.0234375
guenther2024substitutions,174,37,11.171875,11.40625,-0.234375
guenther2024substitutions,174,38,6.056640625,6.10546875,-0.048828125
guenther2024substitutions,174,39,13.125,13.09375,0.03125
guenther2024substitutions,174,40,14.09375,14.1875,-0.09375
guenther2024substitutions,174,41,1.7265625,1.6953125,0.03125
guenther2024substitutions,174,42,5.2734375,5.31640625,-0.04296875
guenther2024substitutions,174,43,10.83447265625,10.77197265625,0.0625
guenther2024substitutions,174,44,2.4609375,2.53125,-0.0703125
guenther2024substitutions,174,45,19.6875,19.46875,0.21875
guenther2024substitutions,174,46,2.5625,2.546875,0.015625
guenther2024substitutions,174,47,3.859375,4.046875,-0.1875
guenther2024substitutions,174,48,5.546875,5.42822265625,0.11865234375
guenther2024substitutions,174,49,4.703125,4.46875,0.234375
guenther2024substitutions,174,50,14.84375,14.828125,0.015625
guenther2024substitutions,174,51,1.8232421875,1.7724609375,0.05078125
guenther2024substitutions,174,52,3.388671875,3.38623046875,0.00244140625
guenther2024substitutions,174,53,6.234375,6.171875,0.0625
guenther2024substitutions,174,54,2.53125,2.515625,0.015625
guenther2024substitutions,174,55,13.25,13.125,0.125
guenther2024substitutions,174,56,3.69921875,3.74609375,-0.046875
guenther2024substitutions,174,57,17.8125,18.1875,-0.375
guenther2024substitutions,174,58,2.86083984375,2.90771484375,-0.046875
guenther2024substitutions,174,59,1.4521484375,1.4833984375,-0.03125
guenther2024substitutions,174,60,8.3662109375,8.1650390625,0.201171875
guenther2024substitutions,174,61,9.7166748046875,9.6678466796875,0.048828125
guenther2024substitutions,174,62,4.1405029296875,4.132781982421875,0.007720947265625
guenther2024substitutions,174,63,1.578125,1.671875,-0.09375
guenther2024substitutions,174,64,4.3203125,4.2421875,0.078125
guenther2024substitutions,174,65,13.0234375,12.9375,0.0859375
guenther2024substitutions,174,66,4.0,3.96875,0.03125
guenther2024substitutions,174,67,17.125,16.46875,0.65625
guenther2024substitutions,174,68,9.37890625,9.203125,0.17578125
guenther2024substitutions,174,69,7.625,7.5625,0.0625
guenther2024substitutions,174,70,12.46875,12.328125,0.140625
guenther2024substitutions,174,71,3.1015625,2.7421875,0.359375
guenther2024substitutions,174,72,4.78125,4.90625,-0.125
guenther2024substitutions,174,73,6.203125,6.359375,-0.15625
guenther2024substitutions,174,74,4.1318359375,4.05859375,0.0732421875
guenther2024substitutions,174,75,4.59375,4.5625,0.03125
guenther2024substitutions,174,76,12.046875,11.8125,0.234375
guenther2024substitutions,174,77,5.07275390625,5.18212890625,-0.109375
guenther2024substitutions,174,78,9.859375,9.6123046875,0.2470703125
guenther2024substitutions,174,79,4.22265625,4.31640625,-0.09375
guenther2024substitutions,174,80,9.21875,9.125,0.09375
guenther2024substitutions,174,81,9.328125,9.59375,-0.265625
guenther2024substitutions,174,82,2.59375,2.5625,0.03125
guenther2024substitutions,174,83,0.384765625,0.384765625,0.0
guenther2024substitutions,174,84,18.40625,18.4375,-0.03125
guenther2024substitutions,174,85,19.03125,18.8125,0.21875
guenther2024substitutions,174,86,7.0,6.875,0.125
guenther2024substitutions,174,87,2.09375,2.0576171875,0.0361328125
guenther2024substitutions,174,88,5.376953125,5.279296875,0.09765625
guenther2024substitutions,174,89,15.71875,15.75,-0.03125
guenther2024substitutions,174,90,3.59375,3.625,-0.03125
guenther2024substitutions,174,91,1.741455078125,1.718017578125,0.0234375
guenther2024substitutions,174,92,6.7578125,6.65625,0.1015625
guenther2024substitutions,174,93,3.09375,3.0625,0.03125
guenther2024substitutions,174,94,7.77734375,7.953125,-0.17578125
guenther2024substitutions,174,95,3.10986328125,2.9912109375,0.11865234375
guenther2024substitutions,174,96,5.12890625,5.046875,0.08203125
guenther2024substitutions,174,97,1.7265625,1.671875,0.0546875
guenther2024substitutions,174,98,2.3125,2.28125,0.03125
guenther2024substitutions,174,99,7.49609375,7.49609375,0.0
guenther2024substitutions,174,100,2.5,2.390625,0.109375
guenther2024substitutions,174,101,16.359375,16.296875,0.0625
guenther2024substitutions,174,102,6.39453125,6.09765625,0.296875
guenther2024substitutions,174,103,2.5625,2.609375,-0.046875
guenther2024substitutions,174,104,3.4150390625,3.4462890625,-0.03125
guenther2024substitutions,174,105,6.158203125,6.125,0.033203125
guenther2024substitutions,174,106,13.0,13.1875,-0.1875
guenther2024substitutions,174,107,5.40234375,5.42626953125,-0.02392578125
guenther2024substitutions,174,108,1.7734375,1.765625,0.0078125
guenther2024substitutions,174,109,6.41015625,6.359375,0.05078125
guenther2024substitutions,174,110,2.21875,2.1875,0.03125
guenther2024substitutions,174,111,8.28125,8.046875,0.234375
guenther2024substitutions,174,112,11.34375,11.46875,-0.125
guenther2024substitutions,174,113,2.234375,2.015625,0.21875
guenther2024substitutions,174,114,2.5,2.4375,0.0625
guenther2024substitutions,174,115,5.34375,5.3984375,-0.0546875
guenther2024substitutions,174,116,1.46875,1.421875,0.046875
guenther2024substitutions,174,117,8.78125,8.59375,0.1875
guenther2024substitutions,174,118,3.828125,3.65625,0.171875
guenther2024substitutions,174,119,1.3671875,1.4375,-0.0703125
guenther2024substitutions,174,120,5.12451171875,5.03076171875,0.09375
guenther2024substitutions,174,121,8.625,8.6875,-0.0625
guenther2024substitutions,174,122,9.38671875,9.4140625,-0.02734375
guenther2024substitutions,174,123,1.257781982421875,1.257781982421875,0.0
guenther2024substitutions,174,124,2.625,2.4921875,0.1328125
guenther2024substitutions,174,125,2.140625,2.15625,-0.015625
guenther2024substitutions,174,126,2.84375,2.83203125,0.01171875
guenther2024substitutions,174,127,3.75,3.609375,0.140625
guenther2024substitutions,174,128,15.095703125,15.21484375,-0.119140625
guenther2024substitutions,174,129,1.5146484375,1.4208984375,0.09375
guenther2024substitutions,174,130,2.578125,2.375,0.203125
guenther2024substitutions,174,131,2.741943359375,2.679443359375,0.0625
guenther2024substitutions,174,132,5.693115234375,5.50244140625,0.190673828125
guenther2024substitutions,174,133,3.52197265625,3.49072265625,0.03125
guenther2024substitutions,174,134,5.3125,5.5,-0.1875
guenther2024substitutions,174,135,7.6357421875,7.623046875,0.0126953125
guenther2024substitutions,174,136,9.71875,9.71875,0.0
guenther2024substitutions,174,137,8.484375,8.34375,0.140625
guenther2024substitutions,174,138,1.686767578125,1.83544921875,-0.148681640625
guenther2024substitutions,174,139,1.4091796875,1.4794921875,-0.0703125
guenther2024substitutions,174,140,3.0166015625,3.0849609375,-0.068359375
guenther2024substitutions,174,141,3.9345703125,3.9658203125,-0.03125
guenther2024substitutions,174,142,0.470703125,0.51953125,-0.048828125
guenther2024substitutions,174,143,1.625,1.578125,0.046875
guenther2024substitutions,174,144,9.375,9.1875,0.1875
guenther2024substitutions,174,145,3.9530029296875,3.5155029296875,0.4375
guenther2024substitutions,174,146,0.5078125,0.5078125,0.0
guenther2024substitutions,174,147,2.5,2.4375,0.0625
guenther2024substitutions,175,0,11.5625,11.25,0.3125
guenther2024substitutions,175,1,16.3125,15.109375,1.203125
guenther2024substitutions,175,2,8.79296875,8.78125,0.01171875
guenther2024substitutions,175,3,4.14453125,4.181640625,-0.037109375
guenther2024substitutions,175,4,5.5,5.46875,0.03125
guenther2024substitutions,175,5,13.03125,13.0625,-0.03125
guenther2024substitutions,175,6,2.109375,2.046875,0.0625
guenther2024substitutions,175,7,5.58203125,5.46484375,0.1171875
