experiment,participant_id,item_index,nll_minitaur,nll_ours,delta_log_likelihood
guenther2023grammaticality,2,1,0.53125,0.69140625,-0.16015625
guenther2023grammaticality,2,2,0.283203125,0.05322265625,0.22998046875
guenther2023grammaticality,2,3,0.3515625,0.69140625,-0.33984375
guenther2023grammaticality,2,4,0.578125,0.158203125,0.419921875
guenther2023grammaticality,2,5,0.08251953125,0.023193359375,0.059326171875
guenther2023grammaticality,2,6,0.25390625,0.0458984375,0.2080078125
guenther2023grammaticality,2,7,0.5234375,1.5,-0.9765625
guenther2023grammaticality,2,8,0.2294921875,0.08251953125,0.14697265625
guenther2023grammaticality,2,9,3.171875,0.6328125,2.5390625
guenther2023grammaticality,2,10,0.578125,0.431640625,0.146484375
guenther2023grammaticality,2,11,0.4765625,0.431640625,0.044921875
guenther2023grammaticality,2,12,0.431640625,0.4765625,-0.044921875
guenther2023grammaticality,2,13,0.1787109375,0.1787109375,0.0
guenther2023grammaticality,2,14,0.2041015625,0.12451171875,0.07958984375
guenther2023grammaticality,2,15,0.25390625,0.2041015625,0.0498046875
guenther2023grammaticality,2,16,0.22265625,0.12451171875,0.09814453125
guenther2023grammaticality,2,17,0.2041015625,0.431640625,-0.2275390625
guenther2023grammaticality,2,18,0.06787109375,0.03076171875,0.037109375
guenther2023grammaticality,2,19,1.8046875,2.46875,-0.6640625
guenther2023grammaticality,2,20,0.8984375,0.578125,0.3203125
guenther2023grammaticality,2,21,0.7578125,0.6328125,0.125
guenther2023grammaticality,2,22,0.3125,0.578125,-0.265625
guenther2023grammaticality,2,23,0.828125,0.4765625,0.3515625
guenther2023grammaticality,2,24,0.283203125,0.3125,-0.029296875
guenther2023grammaticality,2,25,0.1787109375,0.3125,-0.1337890625
guenther2023grammaticality,2,26,0.023193359375,0.038330078125,-0.01513671875
guenther2023grammaticality,2,27,1.40625,1.59375,-0.1875
guenther2023grammaticality,2,28,1.21875,0.8984375,0.3203125
guenther2023grammaticality,2,29,0.9765625,0.9765625,0.0
guenther2023grammaticality,2,30,0.6328125,0.8984375,-0.265625
guenther2023grammaticality,2,31,0.390625,0.578125,-0.1875
guenther2023grammaticality,2,32,0.578125,0.9765625,-0.3984375
guenther2023grammaticality,2,33,0.25390625,0.390625,-0.13671875
guenther2023grammaticality,2,34,0.6328125,0.6328125,0.0
guenther2023grammaticality,2,35,0.69140625,0.7578125,-0.06640625
guenther2023grammaticality,2,36,0.4765625,0.390625,0.0859375
guenther2023grammaticality,2,37,0.578125,0.5234375,0.0546875
guenther2023grammaticality,2,38,0.158203125,0.5234375,-0.365234375
guenther2023grammaticality,2,39,0.3125,0.6328125,-0.3203125
guenther2023grammaticality,2,40,0.4765625,0.5234375,-0.046875
guenther2023grammaticality,2,41,0.1787109375,0.5234375,-0.3447265625
guenther2023grammaticality,2,42,0.345703125,0.7578125,-0.412109375
guenther2023grammaticality,2,43,1.0546875,0.12451171875,0.93017578125
guenther2023grammaticality,2,44,0.3125,0.7578125,-0.4453125
guenther2023grammaticality,2,45,0.283203125,0.345703125,-0.0625
guenther2023grammaticality,2,46,0.345703125,0.345703125,0.0
guenther2023grammaticality,2,47,0.345703125,0.158203125,0.1875
guenther2023grammaticality,2,48,2.359375,0.9765625,1.3828125
guenther2023grammaticality,2,49,0.283203125,0.578125,-0.294921875
guenther2023grammaticality,2,50,0.1787109375,0.390625,-0.2119140625
guenther2023grammaticality,2,51,0.3125,0.6328125,-0.3203125
guenther2023grammaticality,2,52,0.22265625,0.5234375,-0.30078125
guenther2023grammaticality,2,53,0.578125,0.578125,0.0
guenther2023grammaticality,2,54,0.158203125,0.283203125,-0.125
guenther2023grammaticality,2,55,0.2041015625,0.12451171875,0.07958984375
guenther2023grammaticality,2,56,0.4765625,0.431640625,0.044921875
guenther2023grammaticality,2,57,0.12451171875,0.11083984375,0.013671875
guenther2023grammaticality,2,58,0.22265625,0.6328125,-0.41015625
guenther2023grammaticality,2,59,0.3125,1.0546875,-0.7421875
guenther2023grammaticality,2,60,0.10400390625,0.345703125,-0.24169921875
guenther2023grammaticality,2,61,0.10400390625,0.4765625,-0.37255859375
guenther2023grammaticality,2,62,0.06787109375,0.08251953125,-0.0146484375
guenther2023grammaticality,2,63,0.2041015625,0.4765625,-0.2724609375
guenther2023grammaticality,2,64,0.22265625,0.578125,-0.35546875
guenther2023grammaticality,2,65,0.2041015625,0.828125,-0.6240234375
guenther2023grammaticality,2,66,0.08984375,0.3125,-0.22265625
guenther2023grammaticality,2,67,0.08251953125,0.4765625,-0.39404296875
guenther2023grammaticality,2,68,0.0458984375,0.345703125,-0.2998046875
guenther2023grammaticality,2,69,0.2041015625,0.69140625,-0.4873046875
guenther2023grammaticality,2,70,0.2041015625,0.6328125,-0.4287109375
guenther2023grammaticality,2,71,0.06787109375,0.384765625,-0.31689453125
guenther2023grammaticality,2,72,0.060546875,0.06787109375,-0.00732421875
guenther2023grammaticality,2,73,0.0458984375,0.25390625,-0.2080078125
guenther2023grammaticality,2,74,0.0458984375,0.12451171875,-0.07861328125
guenther2023grammaticality,2,75,0.05322265625,0.25390625,-0.20068359375
guenther2023grammaticality,2,76,0.03076171875,0.023193359375,0.007568359375
guenther2023grammaticality,2,77,0.2041015625,0.7578125,-0.5537109375
guenther2023grammaticality,2,78,0.038330078125,0.22265625,-0.184326171875
guenther2023grammaticality,2,79,0.283203125,0.7578125,-0.474609375
guenther2023grammaticality,2,80,1.703125,1.0546875,0.6484375
guenther2023grammaticality,2,81,0.060546875,0.431640625,-0.37109375
guenther2023grammaticality,2,82,0.023193359375,0.3125,-0.289306640625
guenther2023grammaticality,2,83,0.03076171875,0.158203125,-0.12744140625
guenther2023grammaticality,2,84,0.08251953125,0.390625,-0.30810546875
guenther2023grammaticality,2,85,0.060546875,0.345703125,-0.28515625
guenther2023grammaticality,2,86,0.11083984375,0.4765625,-0.36572265625
guenther2023grammaticality,2,87,0.10400390625,0.6328125,-0.52880859375
guenther2023grammaticality,2,88,0.0458984375,0.431640625,-0.3857421875
guenther2023grammaticality,2,89,0.038330078125,0.5234375,-0.485107421875
guenther2023grammaticality,2,90,0.060546875,0.5234375,-0.462890625
guenther2023grammaticality,2,91,0.03076171875,0.283203125,-0.25244140625
guenther2023grammaticality,2,92,0.08984375,0.12451171875,-0.03466796875
guenther2023grammaticality,2,93,0.8984375,0.6328125,0.265625
guenther2023grammaticality,2,94,0.060546875,0.431640625,-0.37109375
guenther2023grammaticality,2,95,0.060546875,0.11083984375,-0.05029296875
guenther2023grammaticality,2,96,0.11083984375,0.5234375,-0.41259765625
guenther2023grammaticality,2,97,0.060546875,0.283203125,-0.22265625
guenther2023grammaticality,2,98,0.03076171875,0.023193359375,0.007568359375
guenther2023grammaticality,2,99,0.0155029296875,0.038330078125,-0.0228271484375
guenther2023grammaticality,2,100,0.03076171875,0.345703125,-0.31494140625
