experiment,participant_id,item_index,nll_base,nll_ours,delta_log_likelihood
Dymarska2025_associations,2,43,7.734375,7.375,0.359375
Dymarska2025_associations,2,44,5.8125,6.3125,-0.5
Dymarska2025_associations,2,45,4.673828125,3.4921875,1.181640625
Dymarska2025_associations,2,46,3.921875,2.6708984375,1.2509765625
Dymarska2025_associations,2,47,7.28125,7.9375,-0.65625
Dymarska2025_associations,2,48,5.875,5.0,0.875
Dymarska2025_associations,2,49,4.5625,5.6875,-1.125
Dymarska2025_associations,2,50,4.8583984375,4.998046875,-0.1396484375
Dymarska2025_associations,2,51,4.28125,3.5,0.78125
Dymarska2025_associations,2,52,12.5,10.96875,1.53125
Dymarska2025_associations,2,53,6.3828125,7.1484375,-0.765625
Dymarska2025_associations,2,54,8.5,7.8125,0.6875
Dymarska2025_associations,2,55,4.451171875,5.12890625,-0.677734375
Dymarska2025_associations,2,56,5.8125,6.328125,-0.515625
Dymarska2025_associations,2,57,6.82421875,6.578125,0.24609375
Dymarska2025_associations,2,58,6.921875,5.78515625,1.13671875
Dymarska2025_associations,2,59,5.1875,5.078125,0.109375
Dymarska2025_associations,2,60,1.287109375,0.90185546875,0.38525390625
Dymarska2025_associations,2,61,3.893524169921875,4.442352294921875,-0.548828125
Dymarska2025_associations,2,62,3.576171875,3.24951171875,0.32666015625
Dymarska2025_associations,2,63,1.52294921875,1.48974609375,0.033203125
Dymarska2025_associations,2,64,9.171875,8.859375,0.3125
Dymarska2025_associations,2,65,2.544921875,1.51171875,1.033203125
Dymarska2025_associations,2,66,3.503875732421875,3.906005859375,-0.402130126953125
Dymarska2025_associations,2,67,3.4453125,3.53125,-0.0859375
Dymarska2025_associations,2,68,7.21875,6.71875,0.5
Dymarska2025_associations,2,69,2.59326171875,3.578125,-0.98486328125
Dymarska2025_associations,2,70,4.40234375,4.1083984375,0.2939453125
Dymarska2025_associations,2,71,7.75,8.3592529296875,-0.6092529296875
Dymarska2025_associations,2,72,14.9521484375,15.419921875,-0.4677734375
Dymarska2025_associations,2,73,6.31640625,4.30517578125,2.01123046875
Dymarska2025_associations,2,74,8.5389404296875,8.574951171875,-0.0360107421875
Dymarska2025_associations,2,75,5.8759765625,7.10302734375,-1.22705078125
Dymarska2025_associations,2,76,5.05322265625,5.288330078125,-0.235107421875
Dymarska2025_associations,2,77,4.945068359375,4.007781982421875,0.937286376953125
Dymarska2025_associations,2,78,3.83984375,4.609375,-0.76953125
Dymarska2025_associations,2,79,7.4453125,7.0625,0.3828125
Dymarska2025_associations,2,80,6.835693359375,5.80517578125,1.030517578125
Dymarska2025_associations,2,81,5.070281982421875,4.8592529296875,0.211029052734375
Dymarska2025_associations,2,82,8.796875,8.03125,0.765625
Dymarska2025_associations,2,83,3.703125,2.359375,1.34375
Dymarska2025_associations,2,84,6.09375,6.375,-0.28125
