experiment,participant_id,item_index,nll_base,nll_minitaur,delta_log_likelihood
Dymarska2025_associations,2,59,5.1875,5.1953125,-0.0078125
Dymarska2025_associations,2,60,1.287109375,1.146484375,0.140625
Dymarska2025_associations,2,61,3.893524169921875,4.049774169921875,-0.15625
Dymarska2025_associations,2,62,3.576171875,3.6396484375,-0.0634765625
Dymarska2025_associations,2,63,1.52294921875,1.56201171875,-0.0390625
Dymarska2025_associations,2,64,9.171875,9.3125,-0.140625
Dymarska2025_associations,2,65,2.544921875,2.5224609375,0.0224609375
Dymarska2025_associations,2,66,3.503875732421875,3.531219482421875,-0.02734375
Dymarska2025_associations,2,67,3.4453125,3.40625,0.0390625
Dymarska2025_associations,2,68,7.21875,7.34375,-0.125
Dymarska2025_associations,2,69,2.59326171875,2.6162109375,-0.02294921875
Dymarska2025_associations,2,70,4.40234375,4.5400390625,-0.1376953125
Dymarska2025_associations,2,71,7.75,7.734375,0.015625
Dymarska2025_associations,2,72,14.9521484375,14.87451171875,0.07763671875
Dymarska2025_associations,2,73,6.31640625,5.947265625,0.369140625
Dymarska2025_associations,2,74,8.5389404296875,8.5770263671875,-0.0380859375
Dymarska2025_associations,2,75,5.8759765625,6.0537109375,-0.177734375
Dymarska2025_associations,2,76,5.05322265625,4.9833984375,0.06982421875
Dymarska2025_associations,2,77,4.945068359375,4.898193359375,0.046875
Dymarska2025_associations,2,78,3.83984375,3.85546875,-0.015625
Dymarska2025_associations,2,79,7.4453125,7.125,0.3203125
Dymarska2025_associations,2,80,6.835693359375,6.866943359375,-0.03125
Dymarska2025_associations,2,81,5.070281982421875,5.132781982421875,-0.0625
Dymarska2025_associations,2,82,8.796875,8.953125,-0.15625
Dymarska2025_associations,2,83,3.703125,3.859375,-0.15625
Dymarska2025_associations,2,84,6.09375,6.171875,-0.078125
Dymarska2025_associations,2,85,6.265625,6.625,-0.359375
Dymarska2025_associations,2,86,5.05224609375,5.11376953125,-0.0615234375
Dymarska2025_associations,2,87,4.898193359375,4.93701171875,-0.038818359375
Dymarska2025_associations,2,88,3.1005859375,3.1748046875,-0.07421875
Dymarska2025_associations,2,89,15.2802734375,15.11572265625,0.16455078125
Dymarska2025_associations,2,90,6.9990234375,7.154296875,-0.1552734375
Dymarska2025_associations,2,91,4.115203857421875,3.952117919921875,0.1630859375
Dymarska2025_associations,2,92,6.890625,6.6953125,0.1953125
Dymarska2025_associations,2,93,5.6875,5.6015625,0.0859375
Dymarska2025_associations,2,94,3.484375,3.390625,0.09375
Dymarska2025_associations,2,95,9.171875,8.984375,0.1875
Dymarska2025_associations,2,96,4.4296875,4.71484375,-0.28515625
Dymarska2025_associations,2,97,11.8125,11.796875,0.015625
